relative_path,status,category,size_bytes,note
.env.example,active_scaffold,misc,228,Active environment template for optional Hugging Face and W&B credentials plus reproducibility defaults.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/pl/fivegrams.json,archived_historical,json,2942940,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/pl/quadrigrams.json,archived_historical,json,1363849,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/pl/trigrams.json,archived_historical,json,317993,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/pl/unigrams.json,archived_historical,json,1631,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/pt/bigrams.json,archived_historical,json,26048,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/pt/fivegrams.json,archived_historical,json,1890711,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/pt/quadrigrams.json,archived_historical,json,933046,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/pt/trigrams.json,archived_historical,json,242422,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/pt/unigrams.json,archived_historical,json,1321,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ro/bigrams.json,archived_historical,json,29746,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ro/fivegrams.json,archived_historical,json,2511918,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ro/quadrigrams.json,archived_historical,json,1154035,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ro/trigrams.json,archived_historical,json,270424,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ro/unigrams.json,archived_historical,json,1722,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ru/bigrams.json,archived_historical,json,22993,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ru/fivegrams.json,archived_historical,json,3581847,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ru/quadrigrams.json,archived_historical,json,1504033,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ru/trigrams.json,archived_historical,json,302538,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ru/unigrams.json,archived_historical,json,972,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/si/bigrams.json,archived_historical,json,33524,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/si/fivegrams.json,archived_historical,json,118497,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/si/quadrigrams.json,archived_historical,json,213868,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/si/trigrams.json,archived_historical,json,179653,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/si/unigrams.json,archived_historical,json,1340,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sk/bigrams.json,archived_historical,json,36898,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sk/fivegrams.json,archived_historical,json,3535481,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sk/quadrigrams.json,archived_historical,json,1669977,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sk/trigrams.json,archived_historical,json,389979,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sk/unigrams.json,archived_historical,json,1622,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sl/bigrams.json,archived_historical,json,24737,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sl/fivegrams.json,archived_historical,json,2733460,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sl/quadrigrams.json,archived_historical,json,1145290,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sl/trigrams.json,archived_historical,json,234333,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sl/unigrams.json,archived_historical,json,1485,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sn/bigrams.json,archived_historical,json,9002,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sn/fivegrams.json,archived_historical,json,457477,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sn/quadrigrams.json,archived_historical,json,238449,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sn/trigrams.json,archived_historical,json,70954,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sn/unigrams.json,archived_historical,json,586,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/so/bigrams.json,archived_historical,json,11812,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/so/fivegrams.json,archived_historical,json,741497,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/so/quadrigrams.json,archived_historical,json,382100,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/so/trigrams.json,archived_historical,json,105016,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/so/unigrams.json,archived_historical,json,742,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sq/bigrams.json,archived_historical,json,30391,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sq/fivegrams.json,archived_historical,json,1821206,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sq/quadrigrams.json,archived_historical,json,895646,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sq/trigrams.json,archived_historical,json,225703,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sq/unigrams.json,archived_historical,json,1949,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sr/bigrams.json,archived_historical,json,24613,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sr/fivegrams.json,archived_historical,json,4101957,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sr/quadrigrams.json,archived_historical,json,1475573,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sr/trigrams.json,archived_historical,json,267855,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sr/unigrams.json,archived_historical,json,1089,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/st/bigrams.json,archived_historical,json,8056,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/st/fivegrams.json,archived_historical,json,168918,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/st/quadrigrams.json,archived_historical,json,118163,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/st/trigrams.json,archived_historical,json,48699,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/st/unigrams.json,archived_historical,json,580,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sv/bigrams.json,archived_historical,json,23428,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sv/fivegrams.json,archived_historical,json,2897642,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sv/quadrigrams.json,archived_historical,json,1259135,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sv/trigrams.json,archived_historical,json,260192,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sv/unigrams.json,archived_historical,json,1239,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sw/bigrams.json,archived_historical,json,8773,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sw/fivegrams.json,archived_historical,json,249450,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sw/quadrigrams.json,archived_historical,json,161629,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sw/trigrams.json,archived_historical,json,60889,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/sw/unigrams.json,archived_historical,json,682,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ta/unigrams.json,archived_historical,json,890,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/te/unigrams.json,archived_historical,json,1129,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/th/bigrams.json,archived_historical,json,41370,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/th/fivegrams.json,archived_historical,json,3166815,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/th/quadrigrams.json,archived_historical,json,1596523,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/th/trigrams.json,archived_historical,json,461393,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/th/unigrams.json,archived_historical,json,1261,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ti/bigrams.json,archived_historical,json,64785,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ti/fivegrams.json,archived_historical,json,78047,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ti/quadrigrams.json,archived_historical,json,125726,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ti/trigrams.json,archived_historical,json,133728,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ti/unigrams.json,archived_historical,json,3159,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/tl/bigrams.json,archived_historical,json,12758,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/tl/fivegrams.json,archived_historical,json,918589,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/tl/quadrigrams.json,archived_historical,json,517525,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/tl/trigrams.json,archived_historical,json,132048,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/tl/unigrams.json,archived_historical,json,706,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/tn/bigrams.json,archived_historical,json,7098,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/tn/fivegrams.json,archived_historical,json,144457,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/tn/quadrigrams.json,archived_historical,json,98459,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/tn/trigrams.json,archived_historical,json,39848,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/tn/unigrams.json,archived_historical,json,593,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/tr/bigrams.json,archived_historical,json,36757,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/tr/fivegrams.json,archived_historical,json,2721811,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/tr/quadrigrams.json,archived_historical,json,1311148,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/tr/trigrams.json,archived_historical,json,337555,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/tr/unigrams.json,archived_historical,json,1361,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ts/bigrams.json,archived_historical,json,8254,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ts/fivegrams.json,archived_historical,json,181314,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ts/quadrigrams.json,archived_historical,json,129793,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ts/trigrams.json,archived_historical,json,53538,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ts/unigrams.json,archived_historical,json,650,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/uk/bigrams.json,archived_historical,json,24616,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/uk/fivegrams.json,archived_historical,json,3683641,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/uk/quadrigrams.json,archived_historical,json,1531873,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/uk/trigrams.json,archived_historical,json,305200,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/uk/unigrams.json,archived_historical,json,947,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ur/bigrams.json,archived_historical,json,36416,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ur/fivegrams.json,archived_historical,json,2913442,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ur/quadrigrams.json,archived_historical,json,1549950,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ur/trigrams.json,archived_historical,json,383728,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/ur/unigrams.json,archived_historical,json,1385,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/vi/bigrams.json,archived_historical,json,50439,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/vi/fivegrams.json,archived_historical,json,706908,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/vi/quadrigrams.json,archived_historical,json,544453,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/vi/trigrams.json,archived_historical,json,270664,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/vi/unigrams.json,archived_historical,json,2427,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/xh/bigrams.json,archived_historical,json,10102,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/xh/fivegrams.json,archived_historical,json,564759,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/xh/quadrigrams.json,archived_historical,json,284472,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/xh/trigrams.json,archived_historical,json,82536,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/xh/unigrams.json,archived_historical,json,677,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/yo/bigrams.json,archived_historical,json,19866,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
